ENT_FED,NOM_MUN,CULTIVO,DESCRIPCION,UP_TOTAL,UP_AGCA_PER,SUPSEM_AGCA_PER,SUPCOS_AGCA_PER,TON_AGCA,UP_AGCA_PER_T,SUPSEM_AGCA_PER_T,SUPCOS_AGCA_PER_T,TON_AGCA_T,UP_AGCA_PER_R,SUPSEM_AGCA_PER_R,SUPCOS_AGCA_PER_R,TON_AGCA_R
31 YUC,034 Hocabá,Aguacate,Aguacate,4.0,4.0,5.5,0.0,0.0,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
31 YUC,034 Hocabá,Guayaba,Guayaba,8.0,8.0,10.7,0.0,0.0,8.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0
31 YUC,034 Hocabá,Limón,Limón,4.0,4.0,2.52,0.0,0.0,3.0,1.52,0.0,0.0,1.0,1.0,0.0,0.0
31 YUC,034 Hocabá,Mango,Mango,4.0,4.0,7.5,0.6,0.08,3.0,6.5,0.0,0.0,1.0,1.0,0.6,0.08
31 YUC,034 Hocabá,Naranja,Naranja,5.0,5.0,4.271,0.6,0.05,4.0,2.271,0.0,0.0,1.0,2.0,0.6,0.05
31 YUC,034 Hocabá,Nopal verdura,Nopal verdura,,,1.25,0.0,0.0,,1.25,0.0,0.0,,0.0,0.0,0.0
31 YUC,034 Hocabá,Papaya,Papaya,5.0,5.0,7.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
31 YUC,034 Hocabá,Pasto cultivado,Pasto cultivado,7.0,7.0,62.2,0.2,0.75,5.0,37.08,0.16,0.5,2.0,25.12,0.04,0.25
31 YUC,034 Hocabá,Plátano,Plátano,4.0,4.0,2.81,0.0,0.0,4.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0
31 YUC,035 Hoctún,,Hoctún,367.0,39.0,128.9155,78.63,,26.0,46.6055,6.02,,14.0,82.31,72.61,
31 YUC,035 Hoctún,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,035 Hoctún,Aguacate,Aguacate,4.0,4.0,1.82,0.28,0.04,1.0,1.0,0.0,0.0,3.0,0.82,0.28,0.04
31 YUC,035 Hoctún,Coco,Coco,3.0,3.0,2.281,2.28,7.23,1.0,0.001,0.0,0.0,2.0,2.28,2.28,7.23
31 YUC,035 Hoctún,Limón,Limón,11.0,11.0,11.151,9.57,4.4681,5.0,1.481,0.48,0.1531,6.0,9.67,9.09,4.315
31 YUC,035 Hoctún,Mango,Mango,4.0,4.0,1.87,1.87,34.195,0.0,0.0,0.0,0.0,4.0,1.87,1.87,34.195
31 YUC,035 Hoctún,Naranja,Naranja,13.0,13.0,21.551,19.97,72.8266,5.0,1.321,0.24,0.15,8.0,20.23,19.73,72.6766
31 YUC,035 Hoctún,Pasto cultivado,Pasto cultivado,11.0,11.0,45.78,22.78,94.4738,4.0,18.22,2.22,2.45,8.0,27.56,20.56,92.0238
31 YUC,035 Hoctún,Plátano,Plátano,3.0,3.0,1.361,1.36,0.568,1.0,0.001,0.0,0.0,2.0,1.36,1.36,0.568
31 YUC,036 Homún,,Homún,320.0,51.0,142.8406,67.448,,34.0,38.6006,16.368,,20.0,104.24,51.08,
31 YUC,036 Homún,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,036 Homún,Aguacate,Aguacate,7.0,7.0,13.7209,4.8,0.132,2.0,0.7009,0.0,0.0,5.0,13.02,4.8,0.132
31 YUC,036 Homún,Cacao,Cacao,,,0.04,0.0,0.0,,0.0,0.0,0.0,,0.04,0.0,0.0
31 YUC,036 Homún,Coco,Coco,4.0,4.0,2.788,2.12,15.264,2.0,0.108,0.0,0.0,2.0,2.68,2.12,15.264
31 YUC,036 Homún,Guayaba,Guayaba,,,2.1,0.0,0.0,,0.0,0.0,0.0,,2.1,0.0,0.0
31 YUC,036 Homún,Limón,Limón,19.0,19.0,14.6909,8.33,87.257,9.0,3.4809,0.5,0.4,10.0,11.21,7.83,86.857
31 YUC,036 Homún,Mango,Mango,3.0,3.0,1.0409,0.04,1.0,2.0,0.0409,0.04,1.0,1.0,1.0,0.0,0.0
31 YUC,036 Homún,Naranja,Naranja,12.0,12.0,10.341,4.9,4.65,7.0,3.661,0.02,0.03,5.0,6.68,4.88,4.62
31 YUC,036 Homún,Pasto cultivado,Pasto cultivado,34.0,34.0,43.06,30.06,215.2164,22.0,26.48,13.98,28.0726,13.0,16.58,16.08,187.1438
31 YUC,036 Homún,Piña,Piña,,,0.04,0.04,0.05,,0.0,0.0,0.0,,0.04,0.04,0.05
31 YUC,036 Homún,Plátano,Plátano,3.0,3.0,2.24,0.04,0.18,1.0,0.1,0.0,0.0,2.0,2.14,0.04,0.18
31 YUC,037 Huhí,,Huhí,293.0,89.0,795.96,133.0215,,82.0,781.698,128.2,,11.0,14.262,4.8215,
31 YUC,037 Huhí,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,037 Huhí,Aguacate,Aguacate,16.0,16.0,19.426,0.0,0.0,15.0,18.946,0.0,0.0,1.0,0.48,0.0,0.0
31 YUC,037 Huhí,Coco,Coco,5.0,5.0,4.56,0.0,0.0,4.0,4.08,0.0,0.0,1.0,0.48,0.0,0.0
31 YUC,037 Huhí,Guayaba,Guayaba,7.0,7.0,9.33,0.0,0.0,7.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0
31 YUC,037 Huhí,Limón,Limón,11.0,11.0,3.906,0.28,1.4216,5.0,2.02,0.04,0.3916,6.0,1.886,0.24,1.03
31 YUC,037 Huhí,Mango,Mango,14.0,14.0,18.096,0.0,0.0,13.0,17.616,0.0,0.0,1.0,0.48,0.0,0.0
31 YUC,037 Huhí,Naranja,Naranja,9.0,9.0,4.472,0.06,0.4642,6.0,3.0,0.04,0.4592,3.0,1.472,0.02,0.005
31 YUC,037 Huhí,Papaya,Papaya,5.0,5.0,6.2,0.0,0.0,5.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0
31 YUC,037 Huhí,Pasto cultivado,Pasto cultivado,52.0,52.0,178.74,121.88,482.2379,50.0,173.34,117.48,465.9423,4.0,5.4,4.4,16.2956
31 YUC,037 Huhí,Plátano,Plátano,10.0,10.0,11.32,0.04,1.5353,9.0,10.84,0.04,1.5353,1.0,0.48,0.0,0.0
31 YUC,038 Hunucmá,,Hunucmá,154.0,78.0,343.2253,238.1853,,3.0,3.2,3.2,,76.0,340.0253,234.9853,
31 YUC,038 Hunucmá,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,038 Hunucmá,Aguacate,Aguacate,8.0,8.0,8.42,2.4,4.86,0.0,0.0,0.0,0.0,8.0,8.42,2.4,4.86
31 YUC,038 Hunucmá,Coco,Coco,10.0,10.0,13.55,11.8,68.535,0.0,0.0,0.0,0.0,10.0,13.55,11.8,68.535
31 YUC,038 Hunucmá,Limón,Limón,30.0,30.0,43.27,28.15,233.808,2.0,3.0,3.0,2.42,28.0,40.27,25.15,231.388
31 YUC,038 Hunucmá,Mango,Mango,26.0,26.0,31.28,17.53,76.6522,0.0,0.0,0.0,0.0,26.0,31.28,17.53,76.6522
31 YUC,038 Hunucmá,Naranja,Naranja,28.0,28.0,40.7487,36.9187,404.9156,0.0,0.0,0.0,0.0,28.0,40.7487,36.9187,404.9156
31 YUC,038 Hunucmá,Papaya,Papaya,,,1.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0
31 YUC,038 Hunucmá,Pasto cultivado,Pasto cultivado,6.0,6.0,8.36,1.36,50.11,1.0,0.2,0.2,0.01,5.0,8.16,1.16,50.1
31 YUC,038 Hunucmá,Plátano,Plátano,,,2.83,1.83,2.03,,0.0,0.0,0.0,,2.83,1.83,2.03
31 YUC,039 Ixil,,Ixil,150.0,9.0,120.74,118.6807,,4.0,105.2,105.2,,5.0,15.54,13.4807,
31 YUC,039 Ixil,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,039 Ixil,Café,Café,,,1.0,1.0,0.8,,1.0,1.0,0.8,,0.0,0.0,0.0
31 YUC,039 Ixil,Limón,Limón,,,2.4,0.4,0.12,,0.4,0.4,0.12,,2.0,0.0,0.0
31 YUC,039 Ixil,Naranja,Naranja,,,0.4,0.4,0.12,,0.4,0.4,0.12,,0.0,0.0,0.0
31 YUC,039 Ixil,Pasto cultivado,Pasto cultivado,4.0,4.0,115.9,115.8407,1250.3592,2.0,103.0,103.0,936.05,2.0,12.9,12.8407,314.3092
31 YUC,040 Izamal,,Izamal,881.0,471.0,6706.4698,2589.3059,,444.0,6464.085,2427.8939,,37.0,242.3848,161.412,
31 YUC,040 Izamal,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,040 Izamal,Aguacate,Aguacate,58.0,58.0,94.39,0.64,0.31,55.0,93.68,0.48,0.11,3.0,0.71,0.16,0.2
31 YUC,040 Izamal,Cacao,Cacao,,,0.5,0.0,0.0,,0.5,0.0,0.0,,0.0,0.0,0.0
31 YUC,040 Izamal,Coco,Coco,4.0,4.0,1.94,0.5,0.1,2.0,0.44,0.0,0.0,2.0,1.5,0.5,0.1
31 YUC,040 Izamal,Guayaba,Guayaba,22.0,22.0,42.75,0.0,0.0,22.0,42.75,0.0,0.0,0.0,0.0,0.0,0.0
31 YUC,040 Izamal,Limón,Limón,37.0,37.0,98.8391,36.6141,466.9462,21.0,30.025,13.0,1.06,16.0,68.8141,23.6141,465.8862
31 YUC,040 Izamal,Mango,Mango,100.0,100.0,184.245,2.74,1.345,97.0,183.305,2.08,0.32,3.0,0.94,0.66,1.025
31 YUC,040 Izamal,Naranja,Naranja,30.0,30.0,59.9491,38.7113,294.4147,15.0,31.785,14.9,1.4,15.0,28.1641,23.8113,293.0147
31 YUC,040 Izamal,Papaya,Papaya,3.0,3.0,4.5,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.5,0.0,0.0
31 YUC,040 Izamal,Pasto cultivado,Pasto cultivado,230.0,230.0,4247.89,2279.0983,7509.083,221.0,4138.28,2190.4883,7396.7592,16.0,109.61,88.61,112.3238
31 YUC,040 Izamal,Plátano,Plátano,7.0,7.0,10.69,4.0,0.31,7.0,10.69,4.0,0.31,0.0,0.0,0.0,0.0
31 YUC,041 Kanasín,,Kanasín,67.0,50.0,103.1787,95.2691,,23.0,20.3365,17.6401,,32.0,82.8422,77.629,
31 YUC,041 Kanasín,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,041 Kanasín,Aguacate,Aguacate,8.0,8.0,3.7061,3.7061,0.4983,4.0,1.346,1.346,0.235,4.0,2.3601,2.3601,0.2633
31 YUC,041 Kanasín,Coco,Coco,9.0,9.0,4.01,4.0,1.77,5.0,2.056,2.056,1.27,4.0,1.954,1.944,0.5
31 YUC,041 Kanasín,Guayaba,Guayaba,,,0.001,0.001,0.02,,0.001,0.001,0.02,,0.0,0.0,0.0
31 YUC,041 Kanasín,Limón,Limón,22.0,22.0,12.497,9.699,26.505,8.0,2.054,0.338,1.725,14.0,10.443,9.361,24.78
31 YUC,041 Kanasín,Mango,Mango,8.0,8.0,4.03,4.03,1.3358,3.0,0.786,0.786,0.6208,5.0,3.244,3.244,0.715
31 YUC,041 Kanasín,Naranja,Naranja,28.0,28.0,14.9084,14.093,7.4066,12.0,3.1779,2.3635,1.2851,16.0,11.7305,11.7295,6.1215
31 YUC,041 Kanasín,Papaya,Papaya,3.0,3.0,0.692,0.692,0.8424,3.0,0.692,0.692,0.8424,0.0,0.0,0.0,0.0
31 YUC,041 Kanasín,Pasto cultivado,Pasto cultivado,22.0,22.0,41.3645,37.3393,241.3822,6.0,1.242,1.242,6.7841,16.0,40.1225,36.0973,234.5981
31 YUC,041 Kanasín,Plátano,Plátano,9.0,9.0,3.1465,3.1455,4.5889,4.0,2.099,2.099,0.3139,5.0,1.0475,1.0465,4.275
31 YUC,042 Kantunil,,Kantunil,286.0,72.0,849.7025,172.0445,,48.0,550.7445,159.1895,,26.0,298.958,12.855,
31 YUC,042 Kantunil,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,042 Kantunil,Aguacate,Aguacate,24.0,24.0,32.833,0.123,0.4,12.0,13.64,0.0,0.0,12.0,19.193,0.123,0.4
31 YUC,042 Kantunil,Coco,Coco,,,2.0,0.0,0.0,,0.0,0.0,0.0,,2.0,0.0,0.0
31 YUC,042 Kantunil,Guayaba,Guayaba,16.0,16.0,21.655,0.0,0.0,10.0,8.905,0.0,0.0,6.0,12.75,0.0,0.0
31 YUC,042 Kantunil,Limón,Limón,15.0,15.0,9.223,3.0,29.46,0.0,0.0,0.0,0.0,15.0,9.223,3.0,29.46
31 YUC,042 Kantunil,Mango,Mango,25.0,25.0,34.45,0.0,0.0,15.0,15.8,0.0,0.0,10.0,18.65,0.0,0.0
31 YUC,042 Kantunil,Naranja,Naranja,8.0,8.0,5.666,2.246,1.1304,2.0,1.04,0.0,0.0,6.0,4.626,2.246,1.1304
31 YUC,042 Kantunil,Papaya,Papaya,10.0,10.0,16.15,1.0,0.022,5.0,5.4,1.0,0.022,5.0,10.75,0.0,0.0
31 YUC,042 Kantunil,Pasto cultivado,Pasto cultivado,19.0,19.0,315.5345,158.6145,989.9184,18.0,311.2945,154.6145,989.7184,2.0,4.24,4.0,0.2
31 YUC,042 Kantunil,Piña,Piña,,,1.4,0.0,0.0,,1.4,0.0,0.0,,0.0,0.0,0.0
31 YUC,042 Kantunil,Plátano,Plátano,18.0,18.0,40.191,1.581,3.0099,12.0,18.045,1.175,1.0113,6.0,22.146,0.406,1.9986
31 YUC,043 Kaua,,Kaua,350.0,126.0,1463.517,191.517,,125.0,1453.277,191.517,,1.0,10.24,0.0,
31 YUC,043 Kaua,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,043 Kaua,Aguacate,Aguacate,74.0,74.0,75.104,1.604,0.37,74.0,75.104,1.604,0.37,0.0,0.0,0.0,0.0
31 YUC,043 Kaua,Caña de azúcar,Caña de azúcar,7.0,7.0,10.0,7.0,386.7886,7.0,10.0,7.0,386.7886,0.0,0.0,0.0,0.0
31 YUC,043 Kaua,Coco,Coco,,,0.104,0.104,0.3,,0.104,0.104,0.3,,0.0,0.0,0.0
31 YUC,043 Kaua,Guayaba,Guayaba,,,2.0,0.0,0.0,,2.0,0.0,0.0,,0.0,0.0,0.0
31 YUC,043 Kaua,Limón,Limón,12.0,11.0,10.54,0.0,0.0,10.0,10.5,0.0,0.0,1.0,0.04,0.0,0.0
31 YUC,043 Kaua,Mango,Mango,72.0,71.0,73.644,1.104,0.27,70.0,73.604,1.104,0.27,1.0,0.04,0.0,0.0
31 YUC,043 Kaua,Naranja,Naranja,13.0,12.0,9.62,0.0,0.0,11.0,9.58,0.0,0.0,1.0,0.04,0.0,0.0
31 YUC,043 Kaua,Papaya,Papaya,29.0,29.0,29.0,22.0,736.9049,29.0,29.0,22.0,736.9049,0.0,0.0,0.0,0.0
31 YUC,043 Kaua,Pasto cultivado,Pasto cultivado,10.0,10.0,193.0,6.0,10.0,9.0,183.0,6.0,10.0,1.0,10.0,0.0,0.0
31 YUC,043 Kaua,Piña,Piña,80.0,80.0,79.001,15.011,0.7155,80.0,79.001,15.011,0.7155,0.0,0.0,0.0,0.0
31 YUC,043 Kaua,Plátano,Plátano,46.0,46.0,57.68,39.59,100.7251,46.0,57.68,39.59,100.7251,0.0,0.0,0.0,0.0
31 YUC,044 Kinchil,,Kinchil,260.0,86.0,259.2726,250.1824,,22.0,104.85,104.1,,67.0,154.4226,146.0824,
31 YUC,044 Kinchil,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,044 Kinchil,Aguacate,Aguacate,,,4.5,4.5,101.5,,0.0,0.0,0.0,,4.5,4.5,101.5
31 YUC,044 Kinchil,Coco,Coco,5.0,5.0,4.2115,4.0115,14.5557,0.0,0.0,0.0,0.0,5.0,4.2115,4.0115,14.5557
31 YUC,044 Kinchil,Limón,Limón,19.0,19.0,19.1255,13.0055,163.8719,0.0,0.0,0.0,0.0,19.0,19.1255,13.0055,163.8719
31 YUC,044 Kinchil,Mango,Mango,,,10.5,10.5,0.4,,0.0,0.0,0.0,,10.5,10.5,0.4
31 YUC,044 Kinchil,Naranja,Naranja,12.0,12.0,12.7615,11.0115,38.4523,1.0,0.25,0.0,0.0,11.0,12.5115,11.0115,38.4523
31 YUC,044 Kinchil,Pasto cultivado,Pasto cultivado,44.0,44.0,114.42,114.42,453.2549,13.0,73.7,73.7,261.56,32.0,40.72,40.72,191.6949
31 YUC,044 Kinchil,Plátano,Plátano,3.0,3.0,2.0006,2.0004,6.9527,0.0,0.0,0.0,0.0,3.0,2.0006,2.0004,6.9527
31 YUC,045 Kopomá,,Kopomá,196.0,79.0,454.3358,6.4009,,27.0,84.3931,1.222,,62.0,369.9427,5.1789,
31 YUC,045 Kopomá,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,045 Kopomá,Agave,Agave,,,0.24,0.0,0.0,,0.24,0.0,0.0,,0.0,0.0,0.0
31 YUC,045 Kopomá,Aguacate,Aguacate,24.0,24.0,8.9489,0.08,0.09,7.0,2.3877,0.0,0.0,17.0,6.5612,0.08,0.09
31 YUC,045 Kopomá,Coco,Coco,4.0,4.0,0.662,0.08,0.576,2.0,0.58,0.0,0.0,2.0,0.082,0.08,0.576
31 YUC,045 Kopomá,Guayaba,Guayaba,26.0,26.0,19.8576,0.0,0.0,7.0,3.6936,0.0,0.0,19.0,16.164,0.0,0.0
31 YUC,045 Kopomá,Limón,Limón,13.0,13.0,2.8436,0.3616,0.38,3.0,0.76,0.08,0.15,10.0,2.0836,0.2816,0.23
31 YUC,045 Kopomá,Mango,Mango,27.0,27.0,15.2566,0.015,0.1875,7.0,2.6656,0.0,0.0,20.0,12.591,0.015,0.1875
31 YUC,045 Kopomá,Naranja,Naranja,13.0,13.0,4.083,0.606,1.0017,4.0,1.182,0.322,0.463,10.0,2.901,0.284,0.5387
31 YUC,045 Kopomá,Papaya,Papaya,12.0,12.0,3.5445,0.6105,2.6968,3.0,0.58,0.54,0.2,9.0,2.9645,0.0705,2.4968
31 YUC,045 Kopomá,Pasto cultivado,Pasto cultivado,7.0,7.0,4.26,2.22,24.4421,0.0,0.0,0.0,0.0,7.0,4.26,2.22,24.4421
31 YUC,045 Kopomá,Plátano,Plátano,8.0,8.0,5.2144,0.0,0.0,3.0,1.4404,0.0,0.0,5.0,3.774,0.0,0.0
31 YUC,046 Mama,,Mama,450.0,199.0,911.0208,253.2477,,129.0,616.7131,82.6424,,79.0,294.3077,170.6053,
31 YUC,046 Mama,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,046 Mama,Aguacate,Aguacate,61.0,61.0,29.9028,2.5234,2.012,48.0,28.502,1.8495,1.4785,13.0,1.4008,0.6739,0.5335
31 YUC,046 Mama,Coco,Coco,27.0,27.0,9.179,3.7222,1.2299,9.0,0.9594,0.5075,0.1529,18.0,8.2196,3.2147,1.077
31 YUC,046 Mama,Guayaba,Guayaba,42.0,42.0,23.3429,0.0012,0.0001,35.0,18.7934,0.0012,0.0001,7.0,4.5495,0.0,0.0
31 YUC,046 Mama,Limón,Limón,105.0,105.0,81.9246,46.2054,594.199,46.0,23.8823,10.3733,52.6864,60.0,58.0423,35.8321,541.5126
31 YUC,046 Mama,Mango,Mango,53.0,53.0,33.3023,4.515,3.3795,39.0,25.6891,1.4468,1.0413,14.0,7.6132,3.0682,2.3382
31 YUC,046 Mama,Naranja,Naranja,128.0,128.0,86.3143,37.0337,242.2085,73.0,49.0982,12.0245,65.3252,57.0,37.2161,25.0092,176.8833
31 YUC,046 Mama,Papaya,Papaya,7.0,7.0,4.83,0.02,0.3,7.0,4.83,0.02,0.3,0.0,0.0,0.0,0.0
31 YUC,046 Mama,Pasto cultivado,Pasto cultivado,18.0,18.0,50.8035,50.8035,712.5237,7.0,13.4,13.4,25.1492,12.0,37.4035,37.4035,687.3745
31 YUC,046 Mama,Piña,Piña,42.0,42.0,29.1752,2.08,0.31,39.0,27.3252,2.08,0.31,3.0,1.85,0.0,0.0
31 YUC,046 Mama,Plátano,Plátano,33.0,33.0,14.8222,3.4629,1.8723,27.0,13.0411,2.6479,0.9952,7.0,1.7811,0.815,0.8771
31 YUC,047 Maní,,Maní,1048.0,966.0,3127.8428,2576.9393,,325.0,822.8507,531.5921,,743.0,2304.9921,2045.3472,
31 YUC,047 Maní,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,047 Maní,Aguacate,Aguacate,263.0,262.0,232.523,187.7717,1324.2042,27.0,16.9252,5.6443,6.1345,237.0,215.5978,182.1274,1318.0697
31 YUC,047 Maní,Cacao,Cacao,,,0.25,0.0,0.0,,0.25,0.0,0.0,,0.0,0.0,0.0
31 YUC,047 Maní,Coco,Coco,50.0,50.0,17.8153,12.5269,56.8976,16.0,3.8209,0.2321,1.3628,34.0,13.9944,12.2948,55.5348
31 YUC,047 Maní,Guayaba,Guayaba,,,0.0054,0.0036,0.03,,0.0036,0.0036,0.03,,0.0018,0.0,0.0
31 YUC,047 Maní,Limón,Limón,909.0,907.0,925.7407,748.638,7707.5829,262.0,155.7721,83.364,256.6121,705.0,769.9686,665.274,7450.9708
31 YUC,047 Maní,Mango,Mango,88.0,88.0,37.6856,23.0771,114.4317,29.0,17.6857,5.5159,2.2124,61.0,19.9999,17.5612,112.2193
31 YUC,047 Maní,Naranja,Naranja,774.0,772.0,723.0916,590.2224,3463.1325,215.0,118.7351,57.9859,129.9008,612.0,604.3565,532.2365,3333.2317
31 YUC,047 Maní,Papaya,Papaya,4.0,4.0,1.8,1.5409,91.9559,3.0,0.3,0.14,0.239,1.0,1.5,1.4009,91.7169
31 YUC,047 Maní,Pasto cultivado,Pasto cultivado,30.0,30.0,340.26,313.28,278.7146,24.0,303.06,276.08,194.5,8.0,37.2,37.2,84.2146
31 YUC,047 Maní,Piña,Piña,3.0,3.0,0.0226,0.0202,0.0143,1.0,0.0024,0.0,0.0,2.0,0.0202,0.0202,0.0143
31 YUC,047 Maní,Plátano,Plátano,62.0,62.0,28.2187,25.2348,112.7016,32.0,16.3482,13.5291,70.0348,31.0,11.8705,11.7057,42.6668
31 YUC,048 Maxcanú,,Maxcanú,817.0,381.0,5297.705,559.5971,,174.0,2743.271,236.9197,,226.0,2554.434,322.6774,
31 YUC,048 Maxcanú,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,048 Maxcanú,Agave,Agave,,,1.5,0.0,0.0,,0.0,0.0,0.0,,1.5,0.0,0.0
31 YUC,048 Maxcanú,Aguacate,Aguacate,125.0,124.0,172.9916,18.0177,201.3711,57.0,82.762,6.5,135.86,67.0,90.2296,11.5177,65.5111
31 YUC,048 Maxcanú,Coco,Coco,35.0,35.0,19.4407,9.3407,14.353,9.0,4.46,0.82,0.2114,26.0,14.9807,8.5207,14.1416
31 YUC,048 Maxcanú,Guayaba,Guayaba,143.0,142.0,216.8598,13.8,73.777,82.0,126.21,10.04,73.677,60.0,90.6498,3.76,0.1
31 YUC,048 Maxcanú,Limón,Limón,119.0,119.0,96.4655,21.9798,48.6703,33.0,29.199,1.95,23.6775,86.0,67.2665,20.0298,24.9928
31 YUC,048 Maxcanú,Mango,Mango,192.0,191.0,295.0582,31.4828,36.6299,86.0,126.1356,9.2,5.7935,105.0,168.9226,22.2828,30.8364
31 YUC,048 Maxcanú,Naranja,Naranja,106.0,106.0,97.0045,30.7895,28.5628,31.0,33.763,2.68,2.2909,75.0,63.2415,28.1095,26.2719
31 YUC,048 Maxcanú,Nopal verdura,Nopal verdura,7.0,7.0,9.5,1.25,0.375,5.0,5.75,1.25,0.375,2.0,3.75,0.0,0.0
31 YUC,048 Maxcanú,Nuez,Nuez,,,1.53,0.28,0.2,,0.28,0.28,0.2,,1.25,0.0,0.0
31 YUC,048 Maxcanú,Papaya,Papaya,12.0,12.0,10.014,4.99,147.8202,6.0,3.864,2.75,23.94,6.0,6.15,2.24,123.8802
31 YUC,048 Maxcanú,Pasto cultivado,Pasto cultivado,17.0,17.0,100.152,98.082,1012.524,7.0,13.74,13.5,134.8,11.0,86.412,84.582,877.724
31 YUC,048 Maxcanú,Piña,Piña,4.0,4.0,2.76,0.0,0.0,3.0,0.76,0.0,0.0,1.0,2.0,0.0,0.0
31 YUC,048 Maxcanú,Plátano,Plátano,64.0,64.0,78.287,18.1,167.7796,28.0,31.997,4.14,115.3766,36.0,46.29,13.96,52.403
31 YUC,049 Mayapán,,Mayapán,403.0,15.0,42.789,16.3245,,10.0,39.924,13.5,,6.0,2.865,2.8245,
31 YUC,049 Mayapán,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,049 Mayapán,Aguacate,Aguacate,,,1.0,1.0,0.25,,1.0,1.0,0.25,,0.0,0.0,0.0
31 YUC,049 Mayapán,Coco,Coco,,,0.02,0.02,0.0097,,0.0,0.0,0.0,,0.02,0.02,0.0097
31 YUC,049 Mayapán,Guayaba,Guayaba,,,2.54,0.0,0.0,,2.54,0.0,0.0,,0.0,0.0,0.0
31 YUC,049 Mayapán,Limón,Limón,9.0,6.0,1.872,1.7595,4.2735,1.0,0.072,0.0,0.0,5.0,1.8,1.7595,4.2735
31 YUC,049 Mayapán,Naranja,Naranja,7.0,5.0,2.132,1.02,0.043,3.0,1.112,0.0,0.0,2.0,1.02,1.02,0.043
31 YUC,049 Mayapán,Pasto cultivado,Pasto cultivado,4.0,4.0,9.025,9.025,43.0125,3.0,9.0,9.0,42.7,1.0,0.025,0.025,0.3125
31 YUC,049 Mayapán,Plátano,Plátano,,,2.5,0.0,0.0,,2.5,0.0,0.0,,0.0,0.0,0.0
31 YUC,050 Mérida,,Mérida,444.0,197.0,701.6347,380.4101,,46.0,246.5899,58.4903,,162.0,455.0448,321.9198,
31 YUC,050 Mérida,Perennes,Perennes,,,,,,,,,,,,,
31 YUC,050 Mérida,Agave,Agave,,,0.27,0.0,0.0,,0.0,0.0,0.0,,0.27,0.0,0.0
31 YUC,050 Mérida,Aguacate,Aguacate,9.0,9.0,3.76,2.06,17.8766,3.0,0.74,0.54,0.7,6.0,3.02,1.52,17.1766
31 YUC,050 Mérida,Coco,Coco,11.0,11.0,8.9301,8.8851,52.0421,0.0,0.0,0.0,0.0,11.0,8.9301,8.8851,52.0421
31 YUC,050 Mérida,Guayaba,Guayaba,6.0,6.0,7.54,0.04,0.54,0.0,0.0,0.0,0.0,6.0,7.54,0.04,0.54
31 YUC,050 Mérida,Limón,Limón,50.0,50.0,74.4994,56.2711,745.3171,11.0,9.7967,8.8367,84.2123,40.0,64.7027,47.4344,661.1048
31 YUC,050 Mérida,Mango,Mango,4.0,4.0,0.56,0.52,3.95,1.0,0.04,0.0,0.0,3.0,0.52,0.52,3.95
31 YUC,050 Mérida,Naranja,Naranja,42.0,42.0,64.4845,52.5472,536.9182,11.0,9.0608,8.1208,88.4636,31.0,55.4237,44.4264,448.4546
31 YUC,050 Mérida,Nopal verdura,Nopal verdura,,,0.22,0.22,0.04,,0.0,0.0,0.0,,0.22,0.22,0.04
31 YUC,050 Mérida,Nuez,Nuez,,,1.5,0.0,0.0,,0.0,0.0,0.0,,1.5,0.0,0.0
31 YUC,050 Mérida,Papaya,Papaya,5.0,5.0,15.0,11.0,720.17,0.0,0.0,0.0,0.0,5.0,15.0,11.0,720.17
31 YUC,050 Mérida,Pasto cultivado,Pasto cultivado,121.0,121.0,414.0126,218.913,3846.0873,23.0,221.264,36.2444,495.3269,104.0,192.7486,182.6686,3350.7604
31 YUC,050 Mérida,Plátano,Plátano,7.0,7.0,1.2884,1.2884,0.701,0.0,0.0,0.0,0.0,7.0,1.2884,1.2884,0.701
31 YUC,051 Mocochá,,Mocochá,47.0,22.0,63.7698,60.8098,,0.0,0.0,0.0,,22.0,63.7698,60.8098,
31 YUC,051 Mocochá,Perennes,Perennes,,,,,,,,,,,,,
